Accession,arike_abundance,li_complete,li_minimal,li_without_methionine,valgepea_11_abundance,valgepea_21_abundance,valgepea_31_abundance,lu_abundance,valgepea_40_abundance,valgepea_48_abundance,Glucose,LB,Glycerol + AA,Acetate,Fumarate,Glucosamine,Glycerol,Pyruvate,Chemostat µ=0.5,Chemostat µ=0.35,Chemostat µ=0.20,Chemostat µ=0.12,Stationary phase 1 day,Stationary phase 3 days,Osmotic-stress glucose,42°C glucose,pH6 glucose,Xylose,Mannose,Galactose ,Succinate,Fructose,minimal_0.21_1,minimal_0.31_1,minimal_0.41_1,minimal_0.51_1,minimal_0.22_2,minimal_0.26_2,minimal_0.36_2,minimal_0.46_2,minimal_0.51_2,rich_0.22_1,rich_0.25_1,rich_0.35_1,rich_0.45_1,rich_0.55_1,rich_0.65_1,rich_0.74_1,rich_0.82_1,rich_0.22_2,rich_0.42_2,rich_0.53_2,rich_0.63_2,rich_0.73_2,rich_0.78_2
b2150,0.005625522451803456,1.5994172586862607e-05,7.94868696740027e-05,7.833782422425253e-06,0.005625227134857185,0.0,0.0,0.00027291846379726717,0.0,0.0,0.0007881408084868973,0.0032505453583948304,0.003949023799699452,0.005922560278664562,0.007841659122200237,0.004700219882810024,0.00462315069140429,0.005016522021233379,0.005352063254700985,0.008550536584806662,0.007939728287485834,0.007207087425425295,0.0015186020004085404,0.001185946326506006,0.0006436067593622363,0.0007666642196137878,0.0007203087458022952,0.0014090651723337156,0.009598316726899796,0.027241984338831102,0.007270087671667487,0.002274067383323799,0.015813091636836373,0.01342749360225594,0.006827895930816047,0.0020493671671414594,0.01248299032264036,0.00970014647879489,0.007177674486852451,0.004409793995000937,0.0018833119124424653,0.016898137818425463,0.008843598373202529,0.013838131807658997,0.009812473002154667,0.007055701886780833,0.010242997440858253,0.008554654717110172,0.0004249148572665792,0.003780471247883416,0.01613452508775278,0.0065999082208879544,0.014834030459360362,0.018520539179815786,0.004597426107478466
b1779,0.005482849547446225,0.005858183933095435,0.010481621234065588,0.007586445072526973,0.0054825735823393965,0.008000136578014037,0.008835559205139813,0.019796571479995934,0.010564772580261493,0.007285098549959914,0.011430104918893746,0.007839550570246356,0.008479686763695721,0.006075729941043818,0.006134945077956657,0.007923227802451183,0.008535047430284843,0.005813539538625598,0.008702541877562578,0.0061563863410607975,0.005096066737712539,0.0047800853351538716,0.0072097437828919754,0.007592949041654307,0.00626780438856034,0.01195209860320982,0.009243962237796121,0.00984242538286834,0.0071098642421479966,0.005199297010971462,0.006543078904500737,0.014633129249214014,0.007372353282480818,0.007446680273052745,0.008661683075615212,0.00966088980516457,0.007146175518093033,0.007259931024456361,0.008219524379766899,0.009653663804396619,0.010481812720567899,0.0074991816018317795,0.007832898548465231,0.00837780233465484,0.00871652775904141,0.009468336754623854,0.009696407419900207,0.009940712384840275,0.011277324236972043,0.007972012443480227,0.00814018675478557,0.008608772072195185,0.009095458022198282,0.009813081777615014,0.00986998386414614
b3544,0.005353274483489003,0.0001361441680404222,0.000947277672297992,0.00023979016927179738,0.005353016093659307,0.005674737077397252,0.005173767302079621,0.0008247398617476854,0.003938478359756785,0.0024358886666266504,0.0020384374837305094,0.000677424578892368,0.004653113314374548,0.004171320472128402,0.006134945077956657,0.003876562303346172,0.004383102482427528,0.0054853558549935065,0.004394783648169102,0.005863225086724569,0.006025183877737477,0.005747190228992992,0.0031312126960804667,0.0034059799986849316,0.0032558930179501368,0.0020287114734395613,0.0025490926170892336,0.003238746814020779,0.0046658484089096225,0.004239997562463985,0.005043623322219319,0.0029503552486253117,0.003611305601167958,0.0033160460965584236,0.002470718254578153,0.0016066623697838808,0.0036097005339309957,0.003496730767557674,0.002949310551679819,0.0020325031349746033,0.001587630810420307,0.0067390885137489235,0.0064614495713564155,0.005356407494469441,0.004674838905327349,0.0034038136875848748,0.002293930365208876,0.0016811435228217945,0.0004989124507918891,0.006920951286338165,0.004559682467161484,0.0035116599482314373,0.0023896183447101277,0.002783766039683986,0.0013610638640660759
b2665,0.005277961901188956,2.3133439935323773e-05,0.0006580732134394554,2.3787949063218145e-05,0.0052772460100269074,0.003814655694370167,0.001951450629473015,,0.001362557016646983,0.0007393748025348132,,,,,,,,,,,,,,,,,,,,,,,0.003271394571657135,0.0019953043194685144,0.0015853844112945134,0.001053566778623698,0.0031628241467408277,0.002405808747040801,0.0016932936224342075,0.001278540634201636,0.0010012239597196146,0.00382783702874435,0.0031350104460270813,0.0018183917209477888,0.0011238510772099853,0.000704292742707212,0.00043727062524882306,0.00032479578576364356,0.0003166497252960732,0.004507206085990886,0.0013805567950761215,0.0008074037188041131,0.0005228219373277266,0.0003383260889075027,0.00027698799856621065
b0623,0.0052269738796317826,0.010316850093261522,0.005200180051953896,0.005374547945375608,0.005226732620938642,0.006482691317410084,0.0061204451101457375,0.005250840425908626,0.007395471219373766,0.007933738244568805,0.0008747950335037813,0.001464111186638344,0.0009336839216343664,0.0004528716351013334,0.0009225481320235574,0.0008147047796870707,0.0009468568242972247,0.000961109359208264,0.0006222317442457243,0.0005374622996164189,0.000473568190764226,0.0004293452936343103,0.00013161217336874018,9.256166450778584e-05,0.0005931277978436294,0.0003735030813503069,0.0006122624339319508,0.0008328206093196289,0.0007554230757282247,0.0005988996556980379,0.0009678304212907341,0.001024319047444981,0.004745019604964817,0.004861394256892739,0.005207941215314641,0.006310502535123135,0.005016971365193599,0.004992949746371239,0.0058461726809076325,0.00506494204104537,0.005727637380171427,0.004985989514519322,0.005993318022551331,0.0060820323318995905,0.005878225707468373,0.0053093037026538566,0.005705802752389306,0.006237401111926073,0.005360399038477966,0.006011172392984616,0.00578202615811961,0.005274176842370849,0.005968819969811258,0.0055136503980880375,0.006370040522420017
b2310,0.005208730459074628,2.3631528354983853e-05,0.0005214551561872633,4.423221050710844e-05,0.00520849167487899,0.0046519900885652835,0.002301224751244979,0.00014227634678297478,0.0022926638928650422,0.0008866448623222697,0.0011801480168966106,0.0005763572022027809,0.00101021539062079,0.0030123366934586998,0.004843377693123676,0.0029186127272306053,0.0027072103567934735,0.0035396954448889727,0.0024541168094726466,0.005179182159940036,0.006250424396531402,0.007083889349776999,0.0021838943053494246,0.0020754060713855105,0.001139983214295203,0.0006958952147263611,0.0008483636339449254,0.0010220980205286354,0.004621411757396198,0.0072609958257195744,0.004284807921489025,0.0014277188267476375,0.004181652184388153,0.002844089911879803,0.00109576751394454,0.0005461151465619117,0.0035233850207429264,0.0034552678525647494,0.001815967489834397,0.0007188868652762078,0.0005070422279082949,0.005368865443852725,0.0029126108841911725,0.0022728672397239933,0.0022139555916156715,0.0011525751402376985,0.0005867667415438614,0.0003876638792832386,0.00010524279400879794,0.003907201769327177,0.0023534055304033157,0.0014075907968314476,0.0007557190209700295,0.0008113157266935722,0.00030167495384235415
b3703,0.004978582692045915,0.010825398369734465,0.005056110100669766,0.00429425024253677,0.004977907408022368,0.005440886931270688,0.004916403382875637,,0.00788973721220417,0.007540320122766927,0.0005364309167711867,0.0008413176221727796,0.0006734769270805266,0.00022975449356888388,0.00034918446797091646,0.0003697506307810552,0.00036585125182939717,0.000323964179128249,0.00038030108004948466,0.00029804727524183227,0.00026127900180095224,0.0002630278915091112,0.0002726252162638189,0.00036880038202320915,0.00047113697417366316,0.0005858100960125865,0.000492210976298235,0.00038570530239702004,0.00037815590437924654,0.00028460983638039497,0.0004089424315312961,0.0004904075748385237,0.0011066137391465747,0.0012974896932190002,0.0015769319639483722,0.0019677291017202786,0.0011749898755478534,0.0013581390752901558,0.0016442593626506917,0.001871321387228167,0.0019309025714292123,0.0011609249297428927,0.0013295157449029634,0.001599787732850476,0.001874968445990696,0.00202537049994868,0.0024986009705978383,0.002492613977576713,0.0032471644041928527,0.001252883718080949,0.0017334070719848523,0.0020550005573575247,0.002293962854072568,0.0022457808983038967,0.00247887156139307
b2926,0.004831231987545825,0.0014134089055220904,0.0021654849204714353,0.0017289731009884418,0.004831044406413891,0.004510250696091288,0.004571445428012753,0.005920653480289504,0.004307808515877023,0.004391113915368805,0.01126504925219492,0.010789625349293766,0.012765449026935436,0.010364480487662983,0.009686755386247352,0.009400439765620048,0.010402089055659652,0.009001609608194473,0.009181181680828519,0.008990278466311006,0.00822127893597824,0.008993459522325583,0.012004187241324652,0.01157020806347323,0.012788003584713714,0.010379454050155897,0.011244819865024718,0.011735199494958406,0.007643104060309096,0.010811993784283162,0.00863322911010514,0.012418385362846488,0.004404706032997437,0.004015496186255492,0.004076698321250852,0.0038744716605577916,0.004442620487119867,0.004168139218356054,0.00419040655122546,0.0041824383665793295,0.0040776087023470485,0.00505898936270192,0.0050495290023917,0.00438436326303372,0.004055111768970858,0.0037614977250117784,0.00345344585397508,0.003272320155937724,0.0028116406896056194,0.005586193396683606,0.003985108139594284,0.0037102640575006887,0.003385420722127875,0.0033499675558840702,0.0032699412696700994
b3065,0.004824215287331535,0.010949699102018526,0.006927422632928039,0.005519281852326514,0.004823560941363777,0.005596919371725254,0.006863639866303207,0.003785088781533244,0.007753064188329167,0.008767337966872844,0.0016505566669882668,0.002720624518454833,0.002066349662633434,0.0007198974131825028,0.0010424793891866198,0.0012220571695306063,0.0012980384633558197,0.0010173694192594795,0.0010617101090626344,0.0008452816166694587,0.00071513864717071,0.0006714295122832113,0.0010124013336056936,0.0007809890442844429,0.00149333594492545,0.0013249530359479306,0.0014686294983857907,0.0013207357137695124,0.000990937328749377,0.0008002995399150771,0.0010450751028022011,0.001261613035270073,0.0020149374073797017,0.002482818455651512,0.002942668336547259,0.003596001044708351,0.0021792814187163484,0.0023319645142015743,0.002721529665441919,0.003255876930512536,0.0035153543574865773,0.002059685857148064,0.0022375736614956023,0.002691544239653921,0.003095181906041449,0.003567082669911857,0.003990553183024004,0.004275852687018983,0.004802381905751812,0.002196335856313818,0.0027614259235420138,0.003445573825879929,0.0037822863370310035,0.003968238822286457,0.004324238984650569
b3315,0.004778372845931507,0.007382445183570764,0.0034622919080769836,0.006206839560792301,0.004777724717931833,0.005523468986269542,0.0064061040099405685,0.0092688799585052,0.007481283098867805,0.007533107844957431,0.004167655584145374,0.0075937110053257385,0.005295977653860505,0.0019095151243280573,0.002786095358711143,0.003366252716069655,0.0036762938671070647,0.00276611961918476,0.0031590227015552154,0.002286657783822582,0.0019764855524166862,0.00197116921037273,0.0020609598576973045,0.002559908534043452,0.003184381155798777,0.00412819195176655,0.003621552305283762,0.003377550248907384,0.002750628728681006,0.0020828988025604327,0.0030307177981263836,0.0036622372121005884,0.004785510663027641,0.005733701413424813,0.006942232901191464,0.00794910935364,0.004724803584268142,0.005078912585392868,0.006468524636763689,0.007613788851200747,0.008125925015530189,0.0046252338689684305,0.005180915648557294,0.006052203631935738,0.007093352329501695,0.00778543718331041,0.00896088712851415,0.00962235965324549,0.011209154780887022,0.004989514280551061,0.0064369065034744636,0.0075062239614120535,0.008432136099726316,0.008949134959924748,0.00987914549484747
b3312,0.004776501725874363,0.006759004511629562,0.002460899291023253,0.004400197373103472,0.004775853851669304,0.00527889905415755,0.005659598139033106,0.008755461600446345,0.007779146826473252,0.009011857450027057,0.0026285114921788147,0.003933433038729879,0.003336772047808064,0.0015316966237925592,0.0014391750859567495,0.0020188563496641152,0.0021026444971482972,0.001772191891613287,0.001640429143920546,0.0013974019790026888,0.0011487266458490143,0.001071823258140172,0.0021621999910578743,0.0020681746913458394,0.0022421072074514507,0.002213497208423397,0.0016847221221264791,0.002927490626699301,0.002035198639314864,0.001653599049360954,0.001858416161070001,0.002321526180888818,0.003928175936678897,0.004660620937109536,0.005703146557996602,0.0062904611913198625,0.003824536336633042,0.004133839607778203,0.005319161303422846,0.006175607090560252,0.006751068995010786,0.003698557236284971,0.00404257224279472,0.0046789321014964,0.0054510731678561655,0.006139815568731119,0.007359388625476709,0.007766973175116675,0.009007142684091576,0.003822414965198372,0.005016995516382537,0.006108548959562639,0.0067101008519656734,0.007395380264057491,0.007994425590358175
b4200,0.004614649840931406,0.009411934121054635,0.004697886908991615,0.00835921904831963,0.004614491636526232,0.005156614088101553,0.005541602049760636,0.00558956790031079,0.005998224293995151,0.006602956661655297,0.0018733818170316827,0.0030047057934742133,0.0023357404334656447,0.0011589837786697033,0.0012454399782318025,0.001392160365289445,0.0014047265562343804,0.0012236563061139363,0.001492485932001982,0.001118898787383272,0.0010361063864520522,0.0009239855673622173,0.0014824448099226228,0.001590903608727569,0.0019518531787194617,0.0016787980603850635,0.0016887238373809363,0.001606754912929789,0.0012175642514678446,0.0010122994180382764,0.0011723016370563822,0.0014395835261388921,0.0029475872119915985,0.0035750067401647627,0.004325965928186959,0.004908425333807469,0.0029892224811728704,0.0031554876492272486,0.003863328750515597,0.0045918016287525764,0.005022199223862336,0.0029656075952090373,0.002977542299358583,0.0036582202238069493,0.004142732062764566,0.004651956584818963,0.005564853526581976,0.0057239233991226695,0.006584368203909062,0.0030299342471003616,0.004021169065765808,0.004643136410590791,0.0052145925567291945,0.005514093275537481,0.006130692802384902
b3341,0.004471041376545604,0.008388528448126388,0.005164872268326381,0.008048638235450063,0.004470434934311547,0.005041872675146415,0.0058648872535326585,0.008233808546655202,0.006888946386615642,0.0051867910156422675,0.007386241084772494,0.01237392476767108,0.008020497949777182,0.003839452870306682,0.005120142132730743,0.005505971862720314,0.005512218132058961,0.004552376525810851,0.004873423451435044,0.00401630918440633,0.0031758913149943333,0.0030429924685129025,0.0040640682106171415,0.004078498342374313,0.00559475156831225,0.0051504109112516005,0.004682006847714918,0.006014815511752875,0.005332398181610997,0.003407898040830428,0.005134499418115161,0.0057741537037439075,0.00525871232917771,0.006394600406925061,0.007858794331560386,0.009164937310339042,0.0052823576639528785,0.005741307432125657,0.007213489376194991,0.008412151464290769,0.009198406342238554,0.005257280845898125,0.005638900596738409,0.006662913812186939,0.007692854286159558,0.008912836547133023,0.010137121555612437,0.010797568314428126,0.012389770513865563,0.005516414933907904,0.007135201169031859,0.008460541931921934,0.009544747192388498,0.009903622211079901,0.011058733332614578
b3298,0.004469638036502746,0.0065646946848043905,0.0034134997447726294,0.006710589984127037,0.004469031784614651,0.004807625499909279,0.00609094608782762,0.011064571906861269,0.007021707014769033,0.008047040802414763,0.0021003333587425693,0.004315850139717506,0.0026479888269302526,0.001358104339762736,0.0016282974530215785,0.0021307663468738774,0.0020804178111319305,0.0014721382380068044,0.0019319642968188922,0.0014316041253419156,0.0012050367755474954,0.0011395821997467347,0.0014101304289507875,0.001272722886982055,0.0014512701436599443,0.0017652935108030292,0.002004859342483055,0.0018717432886223983,0.0013197685499487218,0.0014839991468623948,0.0015767002637928859,0.0020288635959045376,0.003900685969916119,0.004745992611892177,0.005971317593116463,0.0068343144912041374,0.0038689917664516543,0.004174618993220499,0.005326330188363424,0.006208986862530616,0.00661299373252791,0.003824910244353504,0.004146961954742785,0.004830278327483587,0.0056586293142527186,0.0065832587077682605,0.007651450440150588,0.007889141699270363,0.009424234499659742,0.004188780985250341,0.005362023976922191,0.006272122236616062,0.00728048102059736,0.007326616692235313,0.008435991682649302
